Sales Order ID;Order Date;Ship Date ;Sales Order Number;Purchase Order Number;Account Number;Bill To Address ID;Sub Total  ;Tax Amt   ;Freight  ;Total Due;File Name
70423;5/12/2008;5/19/2008;SO70423           ;                     ;10-4030-016139;16804;654.95;52.396;16.3738;723.7198;File 01
70424;5/12/2008;5/19/2008;SO70424           ;                     ;10-4030-017458;24834;2369.97;189.5976;59.2493;2618.8169;File 01
70425;5/12/2008;5/19/2008;SO70425           ;                     ;10-4030-017461;20014;2406.95;192.556;60.1738;2659.6798;File 01
70426;5/12/2008;5/19/2008;SO70426           ;                     ;10-4030-013152;12379;2400.95;192.076;60.0238;2653.0498;File 01
70427;5/12/2008;5/19/2008;SO70427           ;                     ;10-4030-015338;19168;814.71;65.1768;20.3678;900.2546;File 01
70428;5/12/2008;5/19/2008;SO70428           ;                     ;10-4030-018352;26267;2334.98;186.7984;58.3745;2580.1529;File 01
70429;5/12/2008;5/19/2008;SO70429           ;                     ;10-4030-017414;28098;2294.99;183.5992;57.3748;2535.964;File 01
70430;5/12/2008;5/19/2008;SO70430           ;                     ;10-4030-017267;12943;2354.98;188.3984;58.8745;2602.2529;File 01
70431;5/12/2008;5/19/2008;SO70431           ;                     ;10-4030-017114;11950;2428.05;194.244;60.7013;2682.9953;File 01
70432;5/12/2008;5/19/2008;SO70432           ;                     ;10-4030-012297;23365;2398.05;191.844;59.9513;2649.8453;File 01
70433;5/12/2008;5/19/2008;SO70433           ;                     ;10-4030-026423;23790;1218.98;97.5184;30.4745;1346.9729;File 01
70434;5/12/2008;5/19/2008;SO70434           ;                     ;10-4030-018452;19893;1174.48;93.9584;29.362;1297.8004;File 01
70435;5/12/2008;5/19/2008;SO70435           ;                     ;10-4030-013117;12151;2438.06;195.0448;60.9515;2694.0563;File 01
70436;5/12/2008;5/19/2008;SO70436           ;                     ;10-4030-015229;18241;784.47;62.7576;19.6118;866.8394;File 01
70437;5/12/2008;5/19/2008;SO70437           ;                     ;10-4030-015764;22123;2341.97;187.3576;58.5493;2587.8769;File 01
70438;5/12/2008;5/19/2008;SO70438           ;                     ;10-4030-027625;16663;2393.06;191.4448;59.8265;2644.3313;File 01
70439;5/12/2008;5/19/2008;SO70439           ;                     ;10-4030-027616;20923;2420.34;193.6272;60.5085;2674.4757;File 01
70440;5/12/2008;5/19/2008;SO70440           ;                     ;10-4030-023834;15531;561.92;44.9536;14.048;620.9216;File 01
70441;5/12/2008;5/19/2008;SO70441           ;                     ;10-4030-021710;16244;608.96;48.7168;15.224;672.9008;File 01
70442;5/12/2008;5/19/2008;SO70442           ;                     ;10-4030-023586;22148;562.96;45.0368;14.074;622.0708;File 01
70443;5/12/2008;5/19/2008;SO70443           ;                     ;10-4030-023849;21840;600.46;48.0368;15.0115;663.5083;File 01
70444;5/12/2008;5/19/2008;SO70444           ;                     ;10-4030-017691;16644;1779.47;142.3576;44.4868;1966.3144;File 01
70445;5/12/2008;5/19/2008;SO70445           ;                     ;10-4030-025312;28386;1198.97;95.9176;29.9743;1324.8619;File 01
70446;5/12/2008;5/19/2008;SO70446           ;                     ;10-4030-027186;28931;600.46;48.0368;15.0115;663.5083;File 01
70447;5/12/2008;5/19/2008;SO70447           ;                     ;10-4030-013768;20876;539.99;43.1992;13.4998;596.689;File 01
70448;5/12/2008;5/19/2008;SO70448           ;                     ;10-4030-012299;22679;548.98;43.9184;13.7245;606.6229;File 01
70449;5/12/2008;5/19/2008;SO70449           ;                     ;10-4030-011030;26358;751.34;60.1072;18.7835;830.2307;File 01
70450;5/12/2008;5/19/2008;SO70450           ;                     ;10-4030-011901;27694;2473.04;197.8432;61.826;2732.7092;File 01
70451;5/12/2008;5/19/2008;SO70451           ;                     ;10-4030-013132;28253;2461.55;196.924;61.5388;2720.0128;File 01
70452;5/12/2008;5/19/2008;SO70452           ;                     ;10-4030-027977;16743;553.97;44.3176;13.8493;612.1369;File 01
70453;5/13/2008;5/20/2008;SO70453           ;                     ;10-4030-011958;16034;84.98;6.7984;2.1245;93.9029;File 01
70454;5/13/2008;5/20/2008;SO70454           ;                     ;10-4030-013037;13301;24.99;1.9992;0.6248;27.614;File 01
70455;5/13/2008;5/20/2008;SO70455           ;                     ;10-4030-012361;27917;29.98;2.3984;0.7495;33.1279;File 01
70456;5/13/2008;5/20/2008;SO70456           ;                     ;10-4030-011987;24720;89.46;7.1568;2.2365;98.8533;File 01
70457;5/13/2008;5/20/2008;SO70457           ;                     ;10-4030-011118;13823;37.93;3.0344;0.9483;41.9127;File 01
70458;5/13/2008;5/20/2008;SO70458           ;                     ;10-4030-021981;11553;75.97;6.0776;1.8993;83.9469;File 01
70459;5/13/2008;5/20/2008;SO70459           ;                     ;10-4030-017522;15630;65.96;5.2768;1.649;72.8858;File 01
70460;5/13/2008;5/20/2008;SO70460           ;                     ;10-4030-025013;26206;69.97;5.5976;1.7493;77.3169;File 01
70461;5/13/2008;5/20/2008;SO70461           ;                     ;10-4030-014209;28173;159;12.72;3.975;175.695;File 01
70462;5/13/2008;5/20/2008;SO70462           ;                     ;10-4030-013005;22912;159;12.72;3.975;175.695;File 01
70463;5/13/2008;5/20/2008;SO70463           ;                     ;10-4030-016705;16773;62.98;5.0384;1.5745;69.5929;File 01
70464;5/13/2008;5/20/2008;SO70464           ;                     ;10-4030-015093;26159;2492.32;199.3856;62.308;2754.0136;File 01
70465;5/13/2008;5/20/2008;SO70465           ;                     ;10-4030-014801;16420;804.47;64.3576;20.1118;888.9394;File 01
70466;5/13/2008;5/20/2008;SO70466           ;                     ;10-4030-020589;18091;2344.96;187.5968;58.624;2591.1808;File 01
70467;5/13/2008;5/20/2008;SO70467           ;                     ;10-4030-014846;25604;2388.96;191.1168;59.724;2639.8008;File 01
70468;5/13/2008;5/20/2008;SO70468           ;                     ;10-4030-014832;12796;2359.97;188.7976;58.9993;2607.7669;File 01
70469;5/13/2008;5/20/2008;SO70469           ;                     ;10-4030-011645;18674;53.99;4.3192;1.3498;59.659;File 01
70470;5/13/2008;5/20/2008;SO70470           ;                     ;10-4030-029031;15968;64.47;5.1576;1.6118;71.2394;File 01
70471;5/13/2008;5/20/2008;SO70471           ;                     ;10-4030-027567;16325;21.49;1.7192;0.5373;23.7465;File 01
70472;5/13/2008;5/20/2008;SO70472           ;                     ;10-4030-018749;28374;23.78;1.9024;0.5945;26.2769;File 01
70473;5/13/2008;5/20/2008;SO70473           ;                     ;10-4030-027999;15022;102.96;8.2368;2.574;113.7708;File 01
70474;5/13/2008;5/20/2008;SO70474           ;                     ;10-4030-024936;25715;38.88;3.1104;0.972;42.9624;File 01
70475;5/13/2008;5/20/2008;SO70475           ;                     ;10-4030-026574;26655;28.99;2.3192;0.7248;32.034;File 01
70476;5/13/2008;5/20/2008;SO70476           ;                     ;10-4030-011211;21619;69.97;5.5976;1.7493;77.3169;File 01
70477;5/13/2008;5/20/2008;SO70477           ;                     ;10-4030-017468;13071;56.96;4.5568;1.424;62.9408;File 01
70478;5/13/2008;5/20/2008;SO70478           ;                     ;10-4030-021722;22209;14.98;1.1984;0.3745;16.5529;File 01
70479;5/13/2008;5/20/2008;SO70479           ;                     ;10-4030-023259;27417;49.97;3.9976;1.2493;55.2169;File 01
70480;5/13/2008;5/20/2008;SO70480           ;                     ;10-4030-020025;24085;94.48;7.5584;2.362;104.4004;File 01
70481;5/13/2008;5/20/2008;SO70481           ;                     ;10-4030-020770;25606;49.97;3.9976;1.2493;55.2169;File 01
70482;5/13/2008;5/20/2008;SO70482           ;                     ;10-4030-013096;15466;23.97;1.9176;0.5993;26.4869;File 01
70483;5/13/2008;5/20/2008;SO70483           ;                     ;10-4030-017180;24441;68.97;5.5176;1.7243;76.2119;File 01
70484;5/13/2008;5/20/2008;SO70484           ;                     ;10-4030-017340;23014;29.26;2.3408;0.7315;32.3323;File 01
70485;5/13/2008;5/20/2008;SO70485           ;                     ;10-4030-022095;15936;141.98;11.3584;3.5495;156.8879;File 01
70486;5/13/2008;5/20/2008;SO70486           ;                     ;10-4030-014607;25453;4.99;0.3992;0.1248;5.514;File 01
70487;5/13/2008;5/20/2008;SO70487           ;                     ;10-4030-019044;12857;29.93;2.3944;0.7483;33.0727;File 01
70488;5/13/2008;5/20/2008;SO70488           ;                     ;10-4030-025753;25686;3.99;0.3192;0.0998;4.409;File 01
70489;5/13/2008;5/20/2008;SO70489           ;                     ;10-4030-020927;16488;101.94;8.1552;2.5485;112.6437;File 01
70490;5/13/2008;5/20/2008;SO70490           ;                     ;10-4030-012367;17193;110.46;8.8368;2.7615;122.0583;File 01
70491;5/13/2008;5/20/2008;SO70491           ;                     ;10-4030-028445;26164;33.98;2.7184;0.8495;37.5479;File 01
70492;5/13/2008;5/20/2008;SO70492           ;                     ;10-4030-014934;17057;58.47;4.6776;1.4618;64.6094;File 01
70493;5/13/2008;5/20/2008;SO70493           ;                     ;10-4030-014527;13215;4.99;0.3992;0.1248;5.514;File 01
70494;5/13/2008;5/20/2008;SO70494           ;                     ;10-4030-011619;19459;37.29;2.9832;0.9323;41.2055;File 01
70495;5/13/2008;5/20/2008;SO70495           ;                     ;10-4030-011204;29120;74.98;5.9984;1.8745;82.8529;File 01
70496;5/13/2008;5/20/2008;SO70496           ;                     ;10-4030-011507;11681;35;2.8;0.875;38.675;File 01
70497;5/13/2008;5/20/2008;SO70497           ;                     ;10-4030-013197;19860;50.23;4.0184;1.2558;55.5042;File 01
70498;5/13/2008;5/20/2008;SO70498           ;                     ;10-4030-011959;20979;103.49;8.2792;2.5873;114.3565;File 01
70499;5/13/2008;5/20/2008;SO70499           ;                     ;10-4030-013200;21159;24.27;1.9416;0.6068;26.8184;File 01
70500;5/13/2008;5/20/2008;SO70500           ;                     ;10-4030-012127;20370;34.99;2.7992;0.8748;38.664;File 01
70501;5/13/2008;5/20/2008;SO70501           ;                     ;10-4030-020035;12866;2319.99;185.5992;57.9998;2563.589;File 01
70502;5/13/2008;5/20/2008;SO70502           ;                     ;10-4030-016967;26088;2316.97;185.3576;57.9243;2560.2519;File 01
70503;5/13/2008;5/20/2008;SO70503           ;                     ;10-4030-019746;12122;2329.99;186.3992;58.2498;2574.639;File 01
70504;5/13/2008;5/20/2008;SO70504           ;                     ;10-4030-013165;12816;2319.99;185.5992;57.9998;2563.589;File 01
70505;5/13/2008;5/20/2008;SO70505           ;                     ;10-4030-013210;15538;2319.99;185.5992;57.9998;2563.589;File 01
70506;5/13/2008;5/20/2008;SO70506           ;                     ;10-4030-018839;13985;2384.97;190.7976;59.6243;2635.3919;File 01
70507;5/13/2008;5/20/2008;SO70507           ;                     ;10-4030-011420;25115;777.34;62.1872;19.4335;858.9607;File 01
70508;5/13/2008;5/20/2008;SO70508           ;                     ;10-4030-026795;14414;1209.47;96.7576;30.2368;1336.4644;File 01
70509;5/13/2008;5/20/2008;SO70509           ;                     ;10-4030-021985;15725;1754.98;140.3984;43.8745;1939.2529;File 01
70510;5/13/2008;5/20/2008;SO70510           ;                     ;10-4030-026797;20254;1174.48;93.9584;29.362;1297.8004;File 01
70511;5/13/2008;5/20/2008;SO70511           ;                     ;10-4030-023484;20003;539.99;43.1992;13.4998;596.689;File 01
70512;5/13/2008;5/20/2008;SO70512           ;                     ;10-4030-023854;28198;583.97;46.7176;14.5993;645.2869;File 01
70513;5/13/2008;5/20/2008;SO70513           ;                     ;10-4030-021588;15748;1174.48;93.9584;29.362;1297.8004;File 01
70514;5/13/2008;5/20/2008;SO70514           ;                     ;10-4030-021590;12631;1169.46;93.5568;29.2365;1292.2533;File 01
70515;5/13/2008;5/20/2008;SO70515           ;                     ;10-4030-018670;16632;1723.96;137.9168;43.099;1904.9758;File 01
70516;5/13/2008;5/20/2008;SO70516           ;                     ;10-4030-020887;15044;1164.47;93.1576;29.1118;1286.7394;File 01
70517;5/13/2008;5/20/2008;SO70517           ;                     ;10-4030-024835;24005;1170.48;93.6384;29.262;1293.3804;File 01
70518;5/13/2008;5/20/2008;SO70518           ;                     ;10-4030-025504;18208;578.46;46.2768;14.4615;639.1983;File 01
70519;5/13/2008;5/20/2008;SO70519           ;                     ;10-4030-025550;23288;574.98;45.9984;14.3745;635.3529;File 01
70520;5/13/2008;5/20/2008;SO70520           ;                     ;10-4030-025661;25000;1735.98;138.8784;43.3995;1918.2579;File 01
70521;5/13/2008;5/20/2008;SO70521           ;                     ;10-4030-011034;18711;796.34;63.7072;19.9085;879.9557;File 01
70522;5/13/2008;5/20/2008;SO70522           ;                     ;10-4030-013077;21634;2422.54;193.8032;60.5635;2676.9067;File 01
70523;5/14/2008;5/21/2008;SO70523           ;                     ;10-4030-022599;28297;1700.99;136.0792;42.5248;1879.594;File 01
70524;5/14/2008;5/21/2008;SO70524           ;                     ;10-4030-012125;27772;1735.98;138.8784;43.3995;1918.2579;File 01
70525;5/14/2008;5/21/2008;SO70525           ;                     ;10-4030-011287;25057;88.98;7.1184;2.2245;98.3229;File 01
70526;5/14/2008;5/21/2008;SO70526           ;                     ;10-4030-014213;14978;27.28;2.1824;0.682;30.1444;File 01
70527;5/14/2008;5/21/2008;SO70527           ;                     ;10-4030-024228;26309;15.23;1.2184;0.3808;16.8292;File 01
70528;5/14/2008;5/21/2008;SO70528           ;                     ;10-4030-015426;17782;8.99;0.7192;0.2248;9.934;File 01
70529;5/14/2008;5/21/2008;SO70529           ;                     ;10-4030-018466;23172;53.99;4.3192;1.3498;59.659;File 01
70530;5/14/2008;5/21/2008;SO70530           ;                     ;10-4030-015666;13837;645.95;51.676;16.1488;713.7748;File 01
70531;5/14/2008;5/21/2008;SO70531           ;                     ;10-4030-019286;29739;1754.98;140.3984;43.8745;1939.2529;File 01
70532;5/14/2008;5/21/2008;SO70532           ;                     ;10-4030-011161;22055;38.98;3.1184;0.9745;43.0729;File 01
70533;5/14/2008;5/21/2008;SO70533           ;                     ;10-4030-029125;18170;14.23;1.1384;0.3558;15.7242;File 01
70534;5/14/2008;5/21/2008;SO70534           ;                     ;10-4030-011331;21596;64.97;5.1976;1.6243;71.7919;File 01
70535;5/14/2008;5/21/2008;SO70535           ;                     ;10-4030-011223;12222;27.28;2.1824;0.682;30.1444;File 01
70536;5/14/2008;5/21/2008;SO70536           ;                     ;10-4030-014561;14046;71.58;5.7264;1.7895;79.0959;File 01
70537;5/14/2008;5/21/2008;SO70537           ;                     ;10-4030-023247;27394;110.95;8.876;2.7738;122.5998;File 01
70538;5/14/2008;5/21/2008;SO70538           ;                     ;10-4030-011869;19317;96.07;7.6856;2.4018;106.1574;File 01
70539;5/14/2008;5/21/2008;SO70539           ;                     ;10-4030-023068;15626;37.27;2.9816;0.9318;41.1834;File 01
70540;5/14/2008;5/21/2008;SO70540           ;                     ;10-4030-019541;11795;32.28;2.5824;0.807;35.6694;File 01
70541;5/14/2008;5/21/2008;SO70541           ;                     ;10-4030-020363;27269;144.47;11.5576;3.6118;159.6394;File 01
70542;5/14/2008;5/21/2008;SO70542           ;                     ;10-4030-020362;13389;69.99;5.5992;1.7498;77.339;File 01
70543;5/14/2008;5/21/2008;SO70543           ;                     ;10-4030-019810;22447;78.98;6.3184;1.9745;87.2729;File 01
70544;5/14/2008;5/21/2008;SO70544           ;                     ;10-4030-017588;22346;13.98;1.1184;0.3495;15.4479;File 01
70545;5/14/2008;5/21/2008;SO70545           ;                     ;10-4030-012166;24457;39.98;3.1984;0.9995;44.1779;File 01
70546;5/14/2008;5/21/2008;SO70546           ;                     ;10-4030-018910;12932;59.98;4.7984;1.4995;66.2779;File 01
70547;5/14/2008;5/21/2008;SO70547           ;                     ;10-4030-015286;25414;68.49;5.4792;1.7123;75.6815;File 01
70548;5/14/2008;5/21/2008;SO70548           ;                     ;10-4030-013459;22786;56.97;4.5576;1.4243;62.9519;File 01
70549;5/14/2008;5/21/2008;SO70549           ;                     ;10-4030-023487;24693;89.97;7.1976;2.2493;99.4169;File 01
70550;5/14/2008;5/21/2008;SO70550           ;                     ;10-4030-015698;26828;42.28;3.3824;1.057;46.7194;File 01
70551;5/14/2008;5/21/2008;SO70551           ;                     ;10-4030-028550;18180;123.98;9.9184;3.0995;136.9979;File 01
70552;5/14/2008;5/21/2008;SO70552           ;                     ;10-4030-029378;17271;39.99;3.1992;0.9998;44.189;File 01
70553;5/14/2008;5/21/2008;SO70553           ;                     ;10-4030-021109;29726;39.98;3.1984;0.9995;44.1779;File 01
